addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_received_from;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold;ox_txs;is_contract
0x34C80290E0e0DA20259cc8128370783b21ac9B31;1.94;-0.1;1;0;1.94;0.0;1.94;1;0;1;1.944;0.0;0.0;0.1;0.0;0.0;0x01d0c2da5f0b65f8831fe3d756234cc418f35a8ea43aa0a98e76f4d2070ee244;;0.0;0.0;0;0;;False
0xB6ab823C6f694eE942021eBB8783DfF9DbEF6ce0;5.0;-0.3839;2;0;5.0;0.0;5.0;2;0;2;5.0;0.0;0.0;0.3839;0.0;0.0;0x817cc15de2a707e4d9ccb317db59d966fbe3224f644a7b82e31413bae46a0467, 0x2446ec134a763893b98e390899ffd0789ac0461202b3f025a98eda2a2d8942e0;;0.0;0.0;0;0;;False
0x608F641B55444d7197D636a5Cb9053d1cE783bB0;23.15;-1.57;6;0;23.15;0.0;23.15;23;0;23;23.19;0.0;0.0;1.57;0.0;0.0;0x8f56efefd6711d8ebc87ae4d3bbe55a04bca3b8e33565e9a3392dc496e9362be, 0x01071b529d79c180c12fffdf7214b8d804fac7076344ebe2fdedfbb46821b5c5, 0x3dfc30a960c258cb23fb073c809ceda6078d7e7ea2b673a617db95b34d82ae2d, 0xc2e0aa8fe7bc00c4a6082245491fd60ccb485f243322dee093cb517051954a50, 0xe0b724000f5e8daf62fd1b8556dce1887c830190cb509a92765aed690b73ec40, 0x1216565c3aaffaac408cb0c5677b7eaf6e4caf5946e6e4dbf9a227e993cd48f4;;0.0;0.0;0;0;;False
0xF9e12D9773DDc14eBA89bD1C132e62465F075695;0.23;-0.01485;1;0;0.23;0.0;0.23;0;0;0;0.239;0.0;0.0;0.01485;0.0;0.0;0x6cf5e602b1dcfff94a744c52cd25c44683bd92ef02ed8d610784f754258f6d61;;0.0;0.0;0;0;;False
0x3448eC6462804Aec79561A8b379399141E22A734;1.0;0.00956;1;1;2.0;1.0;1.0;0;0;0;2.0;1.0;0.06141;0.05185;0.0;0.0;0x6850f17d9d19cc1cf67cb64ba9f7358624c732496f9a66e42b65311dae838748, 0x6b17267024d9b2b6e4d540751bd3dfaec41e0a1b8247484a70ca9ca717a7492a;;0.0;0.0;0;0;;False
0xf1F075B6Ae5faFe94C7247B6066112723EB62272;0.0;-0.0646;1;1;2.7;2.7;0.0;2;2;0;2.706;2.7;0.1354;0.2;0.0;0.0;0x2a658105c5b29efa60d8b8d7d32fbeb4f2f784000d199e4de962206ffe7b2f4c, 0xdddd8b76f40865e340a6ccb5beeee817bc95d9acd74f4cdf82cc0c0d6b216550;;0.0;0.0;0;0;;False
0xbd6c0EA01B72A334d9d35a2c10E9724Ca610d6fA;0.0;-0.247;1;1;12.42;12.42;0.0;12;12;0;12.43;12.42;0.753;1.0;0.0;0.0;0xc8ffea4dd55bc9860069a386b29f20a415ea5955e28cf3c84f7912b6771dffc4, 0x92ca64c949f3eb9186eacdcd53dc0fa279e9362ea04d246d7c8a3b25971d3d40;;0.0;0.0;0;0;;False
0xDF3A9f55704E4dEddF0108B17E0078d05Dabc7A3;0.25;-0.741;1;1;28.25;28.0;0.25;28;28;0;28.26;28.0;1.259;2.0;0.0;0.0;0xe23c9e92ac4410c625e61b8ebfe35b943c6366249d2ef8e9525f86ac035402d4, 0xb5282765a9dcdd7f4359cf5732af143d35a05c80d648a7277198dac3a13bcb0a;;0.0;0.0;0;0;;False
0x75B2C95dE887c2BC84A21Cf79B0379589c9dBebf;99.72;-7.099;5;0;99.72;0.0;99.72;99;0;99;99.73;0.0;0.0;7.099;0.0;0.0;0x0f0b293031ffe7fcfd2d40ed14da17be2387a5c2046b091ae3091db49b4f59ac, 0x8371eb97cf8ac7f070e8e4945365110424d403c3ecdaa3317f92006bed41d76b, 0x525026e5d4d792d5a22b226f5d953bdb402e152f2232364a79053b25f54933b4, 0xb09ec522dee74234afd3ca60104de244154245f1140cf96ad4e6c3a0eb2e63ed, 0x1acdeda00031157d57856f29a1d5c9d2cdb135f9fb4db1914a9744b231820531;;0.0;0.0;0;0;;False
0x42f5998daeD3c564D4fC7a8529a1aCFe025f8818;3.13;0.0647;1;1;6.26;3.13;3.13;6;3;3;6.267;3.13;0.3647;0.3;0.0;0.0;0xe3429d5ee89fae1374036d87806cde9d8c8ff63b975102ab0366fa7b4ef04b88, 0x3177860abf35c59b4f4f73c1ed817d4c0038c19be6dc1b86a8126ec16b8bade4;;0.0;0.0;0;0;;False
0xb69b447b1d8eE16e28b251489C4607a0e186aC49;0.69;-0.04955;1;0;0.69;0.0;0.69;0;0;0;0.6982;0.0;0.0;0.04955;0.0;0.0;0xd9b0b4a772a914d7c8ea46ef6f275eaa80fb92d1375216bb5a0b3ac9f49499b2;;0.0;0.0;0;0;;False
0xA417d3C6a8931c5ef6d0b53ed2DB244859422788;2.36;-0.23;2;0;2.36;0.0;2.36;2;0;2;2.363;0.0;0.0;0.23;0.0;0.0;0x12e498e254556e9075d4f88f74aa933ef54d3c6974b8692b6f43fcb5731745b7, 0xe2b7cd16376cafcaf3ca27a2c1aee8f9e351ece102580e210bf322aec1c6a6f3;;0.0;0.0;0;0;;False
0x709BFfA5ef0Bd40E2DB17Dd1496b6DC920693b91;0.0;0.2431;1;2;20.0;20.0;0.0;0;0;0;20.0;20.0;1.242;0.9989;0.0;0.0;0xf0c740632654ce4d15132a7c39a8d41a543e1df32a1b55e53f3756c76092ad90, 0x500e7007d01c3dc13bbd3ebe713b0933add884a45d09eff18d820c07aaed6c19, 0xc2b8fbba6490c88f6eaf5654e399c0c95cd73ee145f02e37b611241c4135f25a;;0.0;0.0;0;0;;False
0x8C86a236f167883A77D4a3084e5897a2B5f45F86;0.0;-0.0633;1;1;4.0;4.0;0.0;4;4;0;4.0;4.0;0.24;0.3033;0.0;0.0;0x005f035a6e50eed80eb7bbc8499b7414634d4817860f8d2cd595f88af78cd165, 0xe5373705c64116d79751f8657a5fcd4d08f74fd3b9ea543987db7d6c4411006c;;0.0;0.0;0;0;;False
0x482b86E8cee5f6f4f714f0F589a321273523826c;0.0;0.524;2;1;20.0;20.0;0.0;10;10;0;20.0;20.0;1.738;1.214;0.0;0.0;0x0ce6f07cf42affdb104f9883eb1ba6dc34705c2591cc9b3c68628e9487d9caff, 0x220addf37c6cfeeb9b47d713f421e9d951b61a1f859f5efac240807c3cbb2a96, 0x4d64d89e51946b74b9b8eaf543f08dcfd86ad266859100a0cc8608eaaa3d29a4;;0.0;0.0;0;0;;False
0x13FEDc7C99D2F97D1E881d7233772cD8BEB97F43;0.37;-0.035;1;0;0.37;0.0;0.37;0;0;0;0.3704;0.0;0.0;0.035;0.0;0.0;0xaa51cf0644763d10c24f8be50c3315cbf25d232422d15759c3043af14454ee30;;0.0;0.0;0;0;;False
0xee0E9B19CfefD5CAee979725DF58e420674f9791;0.0;-0.0002;2;1;2.49;2.49;0.0;2;2;0;2.497;2.49;0.1498;0.15;0.0;0.0;0xd8f43e111006d65e41927585757c563bbe481a7a162e8111069fc38628831145, 0x56bf86997c4b0340d3b8e5a782715cc851eb4979f4712541e9a3287bf88031b5, 0x7e95f5c2ce22010fb7bc6b6a23ae7e8b0cc3d7fa00723e2dcec1619234c3d1f0;;0.0;0.0;0;0;;False
0x12f9a96965701dFF0ad751a333646E9703C096f3;0.0;0.0077;1;1;2.0;2.0;0.0;2;2;0;2.0;2.0;0.159;0.1513;0.0;0.0;0x130536499daf13470e37c9d86a87bae5f55227cb78a01485a3cd04a4f4e7c54d, 0xd3a8a50474bb1b1fb4be3b72cd3d7a07d167034c5486f79c6f33dcd91b5377e7;;0.0;0.0;0;0;;False
0x3348bF5A371FF79e40a4149560c729a0b5C5a0dB;2.43;-0.2;1;0;2.43;0.0;2.43;2;0;2;2.431;0.0;0.0;0.2;0.0;0.0;0x1e3fb3dc0abd3503b78ae0ecf2aa3221f7ad4e06146ad059c67fb5690fea9396;;0.0;0.0;0;0;;False
0xc4A195c14398C01197585d0B5946C56379760265;9.72;-0.7457;3;1;20.01;10.29;9.72;19;10;9;20.02;10.29;0.8343;1.58;0.0;0.0;0x11a60cba9e3b73650e8180f3c5218b9d53da5010b1b6088058c94b20eff32706, 0x26d821744a15a59ada2b43c3d63fcb6702bd810059dd041561385b95182d4b11, 0xcebb25479b48c97175bad66c702a1fae380eece013ffaf7526920da2e0c28fc7, 0xeb332b24f95957c9d147026e5d8b8457c272f449137ec788694146ada1949eb4;;0.0;0.0;0;0;;False
0xe909cf4160092de1B6772c4921BBEcf0a8485B51;1.14;-0.0722;1;0;1.14;0.0;1.14;1;0;1;1.142;0.0;0.0;0.0722;0.0;0.0;0x69cc5ea8c5cf55e7da2ceda9b195499dc551a9bde97948bd2b2fcf16ebbed641;;0.0;0.0;0;0;;False
0x147d79F1c9244b85CbA959262fb71Ad38069feBB;1.0;-0.00599;2;1;3.0;2.0;1.0;0;0;0;3.0;2.0;0.08666;0.09265;0.0;0.0;0x4a4fa8cea7ab8fc0b21ebbfa76de91478e6ea1fb0bc55da73f76ad3f514d5ffb, 0xd9a09a291f66b443ce7a97dab972f16427ab60bbb6bf05b03e58101afb35e49f, 0xee66734e24127c9f4081ebb3479407973bf305edbd411abc782e0d111da9a349;;0.0;0.0;0;0;;False
0xa946c445Bf7F1675309FCd3A968Da4dA4E3A107a;89.14;-3.068;3;0;89.14;0.0;89.14;19;0;19;89.15;0.0;0.0;3.068;0.0;0.0;0x6f57875644bc326c10dbfda5b5d0ab45295cd28e44962704ec0efcf501feb8cc, 0x4e3c81483e33093b7cf490173745f5ef1efbb2301bc0cc1bcea09262a911542b, 0x67a931f9d9af2c576107fa4394ae8ec26f8e1f41cb42a8d87efe58388739cb6a;;0.0;0.0;0;0;;False
0x77EC040154583286586E88BD53de4d466f72514F;0.0;4.836;1;4;100.0;100.0;0.0;0;0;0;100.0;100.0;8.847;4.011;0.0;0.0;0x9a885b658c933c5420d89a235ee49afc1b63e6943560a163bbc3bc1bc335147a, 0x0215f459f9d9433c9e0efb2a6a1b53b5f7ee81a1f4b9d7e12ccfad92953fffdb, 0x5b3c053d896b40c3b315876272a5f2074f708c270a8bf372b09589e64cd613b6, 0x4801dbc4211bd45012779c180b817c9fb1c50318f0a525662602704f718bd5af, 0x6db98c9f31ed2beca175c8c09e7502dbe07a5748e1a8b97c1e066de8e0b14f50;;0.0;0.0;0;0;;False
0x00FdF1e1eD8b5FB86C8FC9bc5F0639820187Cb05;0.0;1.366;2;2;40.0;40.0;0.0;0;0;0;40.0;40.0;2.523;1.157;0.0;0.0;0x63a772c5c2eed3ac3be4ed7244c10e446b636e24b287821ccb0e72de4b63c961, 0x1468e529d092d736a6910510874b3829087eb06f9c11fa087d94a34284ab52fa, 0xc87978cf8b8046fb4278ddc3598decabeff6e6f1be7563b2cfb3427b8a1eea91, 0x27d25c40404fb1326f663d34a14bb88ad29b2aea82b8da72e35b9c1fc1681e33;;0.0;0.0;0;0;;False
0x26Dd820243511f6Eb4b9EfB60cac2D977E1e8691;20.09;-2.0;1;0;20.09;0.0;20.09;20;0;20;20.09;0.0;0.0;2.0;0.0;0.0;0x4c66229259406bf40c3c141bcaeb28bc8df60b2d491d66cc7ff2bee2b1de6ced;;0.0;0.0;0;0;;False
0xf00005e02A3A179468B65335858FD7C757951B7f;7.0;-0.7086;3;0;7.0;0.0;7.0;7;0;7;7.0;0.0;0.0;0.7086;0.0;0.0;0xa234a484fe59d61d98f0a78b1d314db29d1248cdf4b9ef6e2501258383b68d0e, 0xc740ba8e9595ee772bfc9b9839c33805dd0e9f9a529a3fed2889aa84342a3193, 0xc94c5983c2bae37a90b1d28b48d1efdd3b64f5cfb3e98da001122aa33e1d8c48;;0.0;0.0;0;0;;False
0x16ABd179AFe0465225FdB19a3A0Dd3647eb35EDe;44.0;-3.802;3;1;81.47;37.47;44.0;81;37;44;81.48;37.47;1.998;5.8;0.0;0.0;0x0a62e524572811bd8bdf9044a3177aa058bda9718f0de8cdf763116320b2960c, 0x6db585ff00ef443d59143498f1b3efc55dc85bb93e304114111a561e5c750685, 0xe9d7eb088ff1274482d07561c3bd590fbcccf9334441b2527e9404580997c733, 0xae4686be7bd7166e4cca547c831039f108d7aa5dc145b1eb63877ff4d931f6bb;;0.0;0.0;0;0;;False
0x74bd8dd1Be27B5929c5d8d32D0f90bb2CA09945A;6.45;-0.36;1;0;6.45;0.0;6.45;6;0;6;6.451;0.0;0.0;0.36;0.0;0.0;0xc6f8ae66d9324f20159e00e7f647cdb8e587aae4b3e2052949bff65348427d49;;0.0;0.0;0;0;;False
0x5D2A90684B70b28249d59C797DBE379AaDA6078a;10.81;-1.614;3;1;34.49;23.68;10.81;23;13;10;34.51;23.68;1.033;2.647;0.0;0.0;0x5ad9d3e6ab30462a5da9956887384cdb3c39cb142fcdd89fbc08ace5a1f7f4f0, 0x63a3c00ea60d79ff7f13ba822ef8443e430f9edcf1b21bbaeaba1c0b6d8cd209, 0xb73bc560bd4357cce8b18a81dad7bf0536b559fe201ea51f2d8ad0bee2324498, 0xe07d255247a0062c2dd6a771d0515e6012b5b31490f7161e6f49b941d5d0096c;;0.0;0.0;0;0;;False
0xcD40260E92e21648a9c04d704E11dA61Dd365EDf;100.0;-1.823;1;0;100.0;0.0;100.0;0;0;0;100.0;0.0;0.0;1.823;0.0;0.0;0x64eda75f44701394d71308fea59ddcf6872f186c6754d0be3ae6ff8e7fe1f0cb;;0.0;0.0;0;0;;False
0x207c529bf96189C36A7347e786150121dfA73977;0.0;0.372;2;2;44.79;44.79;0.0;44;44;0;44.8;44.79;4.372;4.0;0.0;0.0;0x3002dfff47f3e56ee87d4b0a590009a50669807595f9e3441e60f4576deda8a2, 0xe87f4efac72a207e6e6d46e740b020f766cc9718f34724e8e2a5d06e62df9c81, 0xeeac9e333a82c4d4556a6639bbc1d3212613a471909cb24657d558b386637284, 0xbee25ed133778354613c17596d095087babd7fe7a76ba88ae0a1490c9f95cda8;;0.0;0.0;0;0;;False
0xf4EE01A828C8F403336Bd6096c6732C8A9ecA56F;0.0;0.9609;1;1;30.0;30.0;0.0;0;0;0;30.0;30.0;1.955;0.9941;0.0;0.0;0xb28bdbbb82daed59dfe3249e8649bb421169cc8b14ad9c802b64fa1958351e56, 0x0d9fe993356acbb8e3fa5478541fd53877c04223d380137251b3eed17ab179bc;;0.0;0.0;0;0;;False
0x249Aa765Beae36e20E4Ea2911ff0367B8712D9dE;20.13;-1.0;1;0;20.13;0.0;20.13;20;0;20;20.14;0.0;0.0;1.0;0.0;0.0;0x13c4386b165f144de85dbc7b997b7d25fdc1be9dffbac0ab7b329af4feb40bc8;;0.0;0.0;0;0;;False
0x0689729cBd82DA5D67277011E865025f8BCD621C;2.59;-0.2;1;0;2.59;0.0;2.59;2;0;2;2.598;0.0;0.0;0.2;0.0;0.0;0xe44c84a976edca3047a7b40306e1d686c8210ba59af30b5457330bb7526d104a;;0.0;0.0;0;0;;False
0x7FF63eCa149e0e88df652cC9171dBe28Ba1ca77F;3.7;-0.4347;1;0;3.7;0.0;3.7;3;0;3;3.706;0.0;0.0;0.4347;0.0;0.0;0x2a05188c29dc46a36d0da059cdb7cc0a69a32502f955a91232cd9735df7a45ba;;0.0;0.0;0;0;;False
0x18468EF37051D08355c7A52D4CDbed50A5bFD75E;1.0;-0.06316;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.06316;0.0;0.0;0x79ef31725cdf7583d5f922e7a8b9f6e43420e4361e111c0205d045bc09512be1;;0.0;0.0;0;0;;False
0x405f59FD5181dbC3EF87Bc496823215bB759d019;10.32;-1.1;1;0;10.32;0.0;10.32;10;0;10;10.32;0.0;0.0;1.1;0.0;0.0;0xa7aa8fe9b6ff15a0aa81f9f1f3d9c7da75efa036c87d8f89af63dd672ba3f26e;;0.0;0.0;0;0;;False
0x59423E089F6770a09d1869b4544e8993F250D1F2;30.0;1.527;1;4;100.0;70.0;30.0;0;0;0;100.0;70.0;4.457;2.93;0.0;0.0;0xe6bb2086a6e03216f20d1fed7ad79864023d316ae2e3df1b29aef2d1e1378bd9, 0xe282bcac8cc8391c3acf70825b3ab79816c770f6a8e6d1dc44544458135e080f, 0xd0f530d5b48d3d840c24c3dab3c2b030dcef88d751f5400ba9cc13ab15ce9fa4, 0xf15ac53f403838963db6d77e59ef8348d7d03de0b48d76bd5f5b68c15293ef09, 0x8833e80ebf19e11f15c41511ffee9760d15afd45e2b7da309793744cf0bad70a;;0.0;0.0;0;0;;False
0xd3Ea48B33138d63A29415A61E13A6E183c25dCb1;7.21;-0.4;1;0;7.21;0.0;7.21;7;0;7;7.212;0.0;0.0;0.4;0.0;0.0;0xbccd43ec71559d5a5e121492cff9f919d496d3ebade9f04d2983d43ab4088256;;0.0;0.0;0;0;;False
0xDd4D5a5BBbEc277D2E13913968cEcDCFCC617CD0;2.02;-0.19;1;0;2.02;0.0;2.02;2;0;2;2.027;0.0;0.0;0.19;0.0;0.0;0x7c0a8b4d6f6181dcd52dbcb4209a6d4cc2d0eaa6f91426fe46a4b0eb825d82a0;;0.0;0.0;0;0;;False
0xc2Fc0db01C547E5a4A20BEC4F18f5BA7C4D75940;0.83;-0.1;1;0;0.83;0.0;0.83;0;0;0;0.8399;0.0;0.0;0.1;0.0;0.0;0x002ce0bba0e93b8c35cfac15e1b2d2ea954152db405dcf64c5dcd3b7e8df3ed5;;0.0;0.0;0;0;;False
0xa6381631e0634e97E23a80a3c57F9582aa959e16;0.0;0.0;1;1;143.6;143.6;0.01;143;143;0;0.0;0.0;0.0;0.0;143.6;10.68;0x8566bfcc194ca81bd46bcf1ff7628dbebebfc631cbef0c3228de0e12d343eba4, 0x9aaba60d6cbf5226e859b06df1b074a54efc63d5938750f133f64c95bcf28dac;0x6fb9Ea028eeCdDc6f4845194Ab844131A71279fe;0.0;0.0;0;0;;True
0x78Cf3CC51E2870Ee8F949446b121EC070914e6d8;0.49;-0.04842;1;0;0.49;0.0;0.49;0;0;0;0.4932;0.0;0.0;0.04842;0.0;0.0;0x8448707d3d2d860b3ef76d814f031aa3d2481ba070c402ae1fd8befbf6e861cc;;0.0;0.0;0;0;;False
0x422412eE213110BC6a7eF3d1D14237893a862Bb2;5.05;-0.5445;1;0;5.05;0.0;5.05;5;0;5;5.058;0.0;0.0;0.5445;0.0;0.0;0x0db16913fb0174930390702be6c866b561ff52ab99ca540446a8098c2c46accd;;0.0;0.0;0;0;;False
0x064635e9aD8c770dF4430180f0983AC0C59fC3FC;0.0;0.994;1;1;43.1;43.1;0.0;43;43;0;43.1;43.1;3.494;2.5;0.0;0.0;0x24defb412b6b9cc274a18b5ea669f690807c66584b22580b87dd2d4b987333d2, 0x3eca30d54bc2152aef8984efbb87e0cfa34f1e2d94486ace44f3fdbcf58cd83a;;0.0;0.0;0;0;;False
0xb7f7C17dc9EC9eD2D0c272CfFf9b3De9f6ac96a8;5.35;-0.2954;5;1;6.35;1.0;5.35;6;1;5;6.358;1.0;0.07725;0.3726;0.0;0.0;0x7405255d09532fc93a62745a55be3f6d885174ea20b27ef035cc1da86f5c6f5c, 0x3354851547255232b9e5c0d69cee56bc461f1f9b6ee3f5a5d106779bdd323424, 0x28bfe33709a26ce66436615d827e5f11cd0d9af4a4cabb728fc8457bf3b3d88d, 0x7ee6e22f1229b9c6a9488504cf897cec4abe3d14192174b888b949fdac8df652, 0xdd1490c8aa941e1cf50451bbb99e3ea60c596b0f5cd5070f8db8107377f607f5, 0x978fbfc50591474107b4749ff424b89605b31c2fd8354309cee18dd26d9f894e;;0.0;0.0;0;0;;False
0x05a2AbEE70322486F10110D4e1e866F6E3CBE9D1;1.15;-0.085;1;0;1.15;0.0;1.15;1;0;1;1.158;0.0;0.0;0.085;0.0;0.0;0x6f64306cdb627f35ad013336fb2e9c50e593a8dde0987d418d3cc3f011ab2763;;0.0;0.0;0;0;;False
0xc34CCe4331a680B416027ac783800146067748B0;0.0;-0.07386;1;1;1.0;1.0;0.0;1;1;0;1.0;0.0;0.0;0.07386;0.0;0.0;0x44cd54910fb40cd0493325201cfdfe7994f96ed11bab29c286d9e458fb33fa26;;0.0;0.0;0;0;;False
0xf4c40bF7070Fdcf64Ecf020bCb583738A6cC3bcD;2.0;-0.1612;1;0;2.0;0.0;2.0;2;0;2;2.0;0.0;0.0;0.1612;0.0;0.0;0xaafe2aae102ce1e7f95007ed3da4701b070f192e3f037ec90e65fbaa2ca49158;;0.0;0.0;0;0;;False
0xD235b40933c6Ad4a04E2067dCAAbf193B8b741f2;5.08;-0.4;1;0;5.08;0.0;5.08;5;0;5;5.085;0.0;0.0;0.4;0.0;0.0;0x70712ea6de1e3a3d31df4ed1cf495ad515c6bb9c95333bf3514df0d1febfcf9d;;0.0;0.0;0;0;;False
0x357807BAdBb58B145726179D4b584BDFb330903E;0.01;0.1323;4;2;9.2;9.19;0.01;8;8;0;9.219;9.19;0.9141;0.7818;0.0;0.0;0xc43ef8d02703be108836a5a806b159e55e4fafa6587e6e62623a543d2a59cc72, 0xc31eff9e6b7235bd83c94b59374388380dfd215109adce9e70278131ad18aa37, 0x10cb4404945dfadae6bb67f61ae83f20c8b54da5d885442fcf311aed7e025c00, 0xe07f102ade7dc27cbd3f5a635f761881e14cd3f911b1815b3a328f4b41106bb2, 0x8e405f954d1484f1591214c9d46b9fac17daf4f862906f203b0b5df8598ad783, 0x00c3268067cf78cff0da6beeb6abc707464485e356655707f309cdf9b6baab3a;;0.0;0.0;0;0;;False
0x9A98c687a3623b280fDCD2a0dAc40ab45f07fE6d;1.1;-0.1012;1;0;1.1;0.0;1.1;1;0;1;1.1;0.0;0.0;0.1012;0.0;0.0;0xfcabd50070eec2c2f3f77bcfc0aefdbfec490b358a5736f6e34d97c98ccaff45;;0.0;0.0;0;0;;False
0x254d1EB54eaAF3829DcD2D7EF7532479af16CBb1;7.79;-0.5;1;0;7.79;0.0;7.79;7;0;7;7.798;0.0;0.0;0.5;0.0;0.0;0xce1850696bde2dfaaf42353430d05aa973b06b6599ec71bfe8842cf605a7db19;;0.0;0.0;0;0;;False
0xDef1C0ded9bec7F1a1670819833240f027b25EfF;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;7.581;0x7d290608448082059e72d762fc34bc8bc6ea8f1b5dac220eb8b90b611fcd71a4, 0x36221abe674b7d3957fe6d4ea4b249a094c02e8b43ec1133e763d0fdc50386e3, 0xc92ef50ac008bf135dde017b966cb7c3136852f2bbab8aebb5de430e6d23f0bd, 0xaefc5155674d13b40000d3f162390570d7cac127d486bd5deb3479858b75f1f6, 0x56a41c5d0658ee28116afd64c093038beb9e83d988377e1740af6f60dbf7e36f, 0x0f37970a4c10220db30c82b5879461cbb75e2721d530331dc0f41fc1d023026a, 0x2558f6d51b4372343744c4bd1e63b46eaec4a43d6a3e474826b141350447dd53;0xc90534aeDb9dcC17205060eC287bAa576867281f;0.0;0.0;0;0;;True
0x38167A183A2898fD6f42557C627649750fE455E7;1.08;-0.11;1;0;1.08;0.0;1.08;1;0;1;1.08;0.0;0.0;0.11;0.0;0.0;0xa401097966f1123e0c783e7eabd528051f599102e1530e7c354cc405a326efdf;;0.0;0.0;0;0;;False
0x1a97Da86299669fF12aCe1a576D907e64c20213a;3.0;-0.0636;2;1;7.0;4.0;3.0;2;0;2;7.0;4.0;0.2534;0.317;0.0;0.0;0x759dbb4b5d1d09fd967c0cc82ddae72df589586351a119dafa17ae1586111c81, 0x184c6b080b6a8988bc89daefb1d7fb5bbf51bcfb88beec53793c71ae1c86fb80, 0xbae531ff60ca3e43917c8aed7e40072a626442611f40597c1452d55ee1f58a30;;0.0;0.0;0;0;;False
0xf4634C7C210F824dDB060a534A4fE0c070cb4Bf2;0.0;-0.0396;1;1;5.0;5.0;0.0;5;5;0;5.0;5.0;0.3328;0.3724;0.0;0.0;0x45bcd44f05787a71f8c418a19404e8042d89b2598f2c5764c2554b3138567cf3, 0x02ddd138cd7ea50974570305dff964fae51c224b442f5e373dcb35c36f8e71e8;;0.0;0.0;0;0;;False
