addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold
0x709bffa5ef0bd40e2db17dd1496b6dc920693b91;0.0;0.0;1;2;20.0;20.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x26dd820243511f6eb4b9efb60cac2d977e1e8691;0.0;0.1952;1;1;20.09;20.09;0.0;20;20;0;0.0;20.09;0.1952;0.0;0.0;0.0;0x56c140cd62d316246ad633e37baaecd3ce6e3f0002dde6ee1716ce2a7a2a52bb;0.0;0.0;0;0;
0x8a0a7f85241d77d8e0b18b63af19722c1cb74471;0.0;0.0;1;1;1.07;1.07;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2e86c24ec294ff9e50440bd871f5308e35901779;0.0;0.0;1;2;5.0;5.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x49033f9ddb1c4f005aba1be48e58eda6fd01caa9;0.0;0.1227;3;3;41.33;41.33;0.0;19;19;0;0.0;10.68;0.1227;0.0;0.0;0.0;0x84ab404811275687f42d6336ab0a656613f4edc082045ad8a9e1ffe5f3120974;0.0;0.0;0;0;
0x53f31a0dcf88aa874166b7593bb739fed4b88888;0.04;0.0;2;1;3.04;3.0;0.04;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x8d73a36d78e2ae4a437053c9ce3be70d483ab74d;0.64;0.2914;3;3;77.14;76.5;0.64;77;77;0;0.0;29.0;0.2914;0.0;0.0;0.0;0x8af2554e556e16566fb0c53735f288eb34cb30bb9d3623c4066612fd56e9fa15;0.0;0.0;0;0;
0x1a97da86299669ff12ace1a576d907e64c20213a;3.0;0.0;2;1;7.0;4.0;3.0;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xcd40260e92e21648a9c04d704e11da61dd365edf;0.0;0.0;1;1;100.0;100.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x7f801b4259740319dca821f78d595bc3ca6daaad;0.0;0.0;1;1;5.0;5.0;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xee6b71b0b9e8a2e7a30f3f966a41c8b414d5e2cc;1.86;0.0;1;0;1.86;0.0;1.86;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xc2fc0db01c547e5a4a20bec4f18f5ba7c4d75940;0.83;0.0;1;0;0.83;0.0;0.83;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x422412ee213110bc6a7ef3d1d14237893a862bb2;0.0;0.0;1;1;5.05;5.05;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x67f7cc33567ca786c9842fb65971af1d5544bfbc;0.0;0.0;1;1;1.0;1.0;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x09ecf9a4ec8b3c6b0c14ba4fb7485bb8bcf84f84;0.0;0.0;2;2;8.0;8.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4b52db0454d9593b633dab3ae5f037976899e576;0.0;0.02717;1;1;2.0;2.0;0.0;0;0;0;0.0;2.0;0.02717;0.0;0.0;0.0;0x336554518cacd6bcaad892d2769c75e6a8e874a2f6af38f4087f842e273218b6;0.0;0.0;0;0;
0x7b5f6d5a8cf55442c1059ce60c4dbc473518299b;0.0;0.0;1;1;3.0;3.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x74aa6637383ba5399ee6e08fb398e93e51a6829c;0.0;0.0;3;2;5.96;5.96;0.0;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xabf61252a5fdc6406907e389ae987f0db75fd6ce;0.82;0.0;1;0;0.82;0.0;0.82;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa1a8314f5a3e390ce27d58670b581aeb54e18f05;3.0;0.0;1;0;3.0;0.0;3.0;3;0;3;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf59ada6f6d70fbf09ffbeb155b55192a772b2990;1.16;0.0;1;0;1.16;0.0;1.16;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xbe282964a78d5a7086220b292fe9d01030e8de8f;0.78;0.06101;2;1;5.78;5.0;0.78;5;5;0;0.0;5.0;0.06101;0.0;0.0;0.0;0x833d243eae88fddd2e0e3d41ab4b8b644b40b2521da86475299db3b480eccbe2;0.0;0.0;0;0;
0xa42d721ddc5247b5b939666b26081394ffa4ce8f;0.99;-0.0128;1;0;0.99;0.0;0.99;0;0;0;0.9971;0.0;0.0;0.0128;0.0;0.0;0x1109ceef064e79e4b739f6580572004210b588e1244abc67958a6a4d348df464;0.0;0.0;0;0;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0.0;0.0;1;1;4.0;4.0;0.0;4;4;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x57b2e0a2b28bd6821f4ac95175487b98c4269203;19.23;0.0;1;0;19.23;0.0;19.23;19;0;19;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x531844a86e381866364c4ff89a17cd93b0b463b0;0.0;0.0;1;2;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x687b808455d5fa1f5c0843499d310a45461dbc61;0.7;0.0;1;0;0.7;0.0;0.7;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xcd3bf671c89e9292411bbfc740c4a93fc21a27eb;0.0;0.04668;1;1;3.9;3.9;0.0;3;3;0;0.0;3.9;0.04668;0.0;0.0;0.0;0xc9cb3284b888f7cb9101a2b4ba179c028dd112926aadf1494f89a1d9b0fd73e6;0.0;0.0;0;0;
0x39ae40a0841ad4a98f8f33d0c095abc84d6c4fe1;0.0;0.0;2;1;37.73;37.73;0.0;37;37;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xc4a195c14398c01197585d0b5946c56379760265;0.0;0.1256;3;2;20.01;20.01;0.0;19;19;0;0.0;9.72;0.1256;0.0;0.0;0.0;0xe8c7c6f68bc2b5b70d24c772aa0c457e2147a4b3dee35e7bf5af39cd9977d72c;0.0;0.0;0;0;
0xc7d09474caede67651801f3398a5df9a4bda4505;2.68;0.0;1;0;2.68;0.0;2.68;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x7152d8cbb8a4e607946a469764b61c38fea3103f;0.0;0.0;1;1;1.64;1.64;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6aa6ac660c404ceec1e4dc6fa1ab679b4f3458fb;0.14;0.0;7;2;37.64;37.5;0.14;37;37;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2d7d5a9ad74f16d310ab59dc676e9978a1ceda02;1.0;0.0;1;0;1.0;0.0;1.0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x19bc26421e4165b67f82bdb7adbdba6fbfd3d5a4;0.0;0.0;1;1;5.0;5.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4c5933b70982ac72d0a57e8cc5886f81a9b6a0ad;0.0;0.0;2;1;11.44;11.44;0.0;11;11;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x7565bea918d60e768933e8dde8fe4aed993606a5;4.04;0.0;2;0;4.04;0.0;4.04;4;0;4;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x76658d88f009280be60507e81861a949a35e30b7;0.0;0.0;1;1;1.87;1.87;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x768f1621f176b2010647be124f1f252ca849d6a7;0.0;0.0;1;1;5.0;5.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x68b531349eb44496943be5ff15a5f510849d561f;0.0;0.0;2;1;13.0;13.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa7b5ca022774bd02842932e4358ddcbea0ccaade;0.0;0.0;4;4;32.0;32.0;0.0;7;7;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6175e7a985caeac2db12fada99e626ebd6fe7bcc;0.0;0.6077;3;1;34.71;34.71;0.0;34;34;0;0.0;34.71;0.6077;0.0;0.0;0.0;0x98d817d902a5165ee07516e2ab365bf64d4741adff495552d8dc74f7b76bad13;0.0;0.0;0;0;
0x6a20bc526dc34cdc0ad3649e52c49a365171794e;25.76;0.0;1;0;25.76;0.0;25.76;25;0;25;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2fc6a9bc57c04af455673c65504d264c24ec5047;1.42;0.0;1;0;1.42;0.0;1.42;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf4b761d98b828175e09bba0fd5a616d44c35bde2;0.0;0.0;7;2;35.99;35.99;0.0;35;35;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa6381631e0634e97e23a80a3c57f9582aa959e16;0.0;0.0;1;1;143.6;143.6;0.01;143;143;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x66d8de22b53a6ae35bf9b9df66e61fae1e11e633;0.0;0.0;5;5;51.48;51.48;0.0;50;50;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x66788c170ca165e8933c6cbcbfd5ef6905e80264;0.0;0.0;2;1;56.92;56.92;0.0;56;56;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4614840e8978652db0e3cc1fbc70987ff17b972c;16.92;0.0;2;0;16.92;0.0;16.92;16;0;16;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x503514046121103d66337a867e23c19be8617b30;0.0;0.0;1;1;10.72;10.72;0.0;10;10;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x84cdf416801fb551c7f29018c8fa2e22f20b1a10;0.0;0.0;1;1;0.58;0.58;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xc95c51caaddb5897966508005d75e53dcb7fc975;0.05;0.2186;3;1;15.05;15.0;0.05;15;15;0;0.0;15.0;0.2186;0.0;0.0;0.0;0x11f94b9f5dd9695b9681108b7526a6ae231e49f6cd7fc598e99b81dd461fb1f8;0.0;0.0;0;0;
0xbffba2db353e6de6c461ee4f031a8747caa3ca67;0.32;0.0;3;2;43.55;43.23;0.32;43;43;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa417d3c6a8931c5ef6d0b53ed2db244859422788;2.36;0.0;2;0;2.36;0.0;2.36;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf9e12d9773ddc14eba89bd1c132e62465f075695;0.23;0.0;1;0;0.23;0.0;0.23;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x3771b2553adb08e104823f0d08cb6f0fafa3f6ad;0.0;0.1325;1;1;10.0;10.0;0.0;0;0;0;0.0;10.0;0.1325;0.0;0.0;0.0;0x47d3cba92d88369c9b0b441f084392fb4e2249bf09d79da369cc02b034bfeea6;0.0;0.0;0;0;
0x612c45551195f15bf05d722b9f137c914b077fc7;0.98;-0.0181;1;0;0.98;0.0;0.98;0;0;0;0.9848;0.0;0.0;0.0181;0.0;0.0;0xd1ee9b22480c28e57b477f7a4297c11391ef7e575a914482d15c99ee47b70c25;0.0;0.0;0;0;
0x9efb0d96eecb8721db8ed92c371feebfb6ae8bd6;0.0;0.01438;1;1;1.22;1.22;0.0;1;1;0;0.0;1.22;0.01438;0.0;0.0;0.0;0x08ff852aedc7d6b86a3a49dc4714ad38660d28d78a901766f89e971857354926;0.0;0.0;0;0;
0xb0f931399ee0e75d4f0e0097c49afce9d2622455;0.0;0.0;1;1;16.09;16.09;0.0;16;16;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x1111111254eeb25477b68fb85ed929f73a960582;0.01;0.0;1;1;6.83;6.82;0.01;6;6;0;0.0;0.0;0.0;0.0;0.0;1.082;0x41c8f76f91965227f25c7fb37d7a280df793e9362701de6f4961f831b7f58e33, 0x336554518cacd6bcaad892d2769c75e6a8e874a2f6af38f4087f842e273218b6, 0x458a6c7d4ac2470475da1ae47ac6e58f5a5fd16dc865377d36a15d465c56111b, 0x98d817d902a5165ee07516e2ab365bf64d4741adff495552d8dc74f7b76bad13, 0x694e7341d950ce924a6ea538ec9624cf09ee0cafc92a43c9f9034d19cc152542, 0xc18e9468dfd8ad0bf5c218058024b087d4e86299a544654b0ac867a80123e347;0.0;0.0;0;0;
0xb2d392abb24e79baf51eec7e2a9955509a42663b;0.0;0.0;3;3;15.13;15.13;0.0;15;15;0;0.0;0.0;0.0;0.0;0.0;0.1746;0x833b77fe741808438e6899267a930969ddf42ebbc265dc81cddb94edbbc1340a, 0xe07a46307ffbbc6cdcacfde3a9ac46f72dc57c2ed743bfb03bbe3acdc6e45fde;0.0;0.0;0;0;
0xb4bfd9efa6301f1c8cc66110966112a11097c06c;0.09;0.0;1;0;0.09;0.0;0.09;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf4634c7c210f824ddb060a534a4fe0c070cb4bf2;0.0;0.0;1;1;5.0;5.0;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x72a3c19e913355a2b5dd7b7083807b4f9bab5a4b;0.0;0.2953;1;1;30.0;30.0;0.0;30;30;0;0.0;30.0;0.2953;0.0;0.0;0.0;0x22f6169ba9237030ad954f465473c032ef4ed429420d781ff7b8be8941c6148f;0.0;0.0;0;0;
0xbe9064c409224d858f5fb12a5d3e8e417d9e28b7;0.0;0.0;1;1;18.28;18.28;0.0;18;18;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x846408aff859f4223f50fc439642d9f2ed7d0ba8;0.0;0.0;1;1;6.7;6.7;0.0;6;6;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x93969270ffa34ee09896fea4f9260e9246c73fc1;2.29;0.0;1;0;2.29;0.0;2.29;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x5550d13389bb70f45fcef58f19f6b6e87f6e747d;0.0;0.0;1;1;23.02;23.02;0.0;23;23;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xdd24532af28bf3ab168b1170c547926268164a30;0.0;0.0;1;1;5.68;5.68;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2baecab1c90400af11e637b27131de766e921f05;50.0;0.0;1;0;50.0;0.0;50.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf1f075b6ae5fafe94c7247b6066112723eb62272;0.0;0.0;1;1;2.7;2.7;0.0;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6f3fc59e084600569aa3496a139d88c172444a7d;0.13;0.0;3;1;4.59;4.46;0.13;4;4;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb40bbb5b8f9740be4c348230c13ff21e686ab171;1.18;0.0;1;0;1.18;0.0;1.18;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xcc058f6960ab2994c1e4e9bff414d990f54b93f0;0.0;0.00811;2;1;1.99;1.99;0.0;0;0;0;0.99;1.99;0.02018;0.01207;0.0;0.0;0xfe2e8f9f6875201f3035de87e7fb98e42de862c21a2fe73360192c4d1f6a51ee, 0x8eefcef87ce04f39e03f2d4232724d68e9b2db6919daa809196064ed8de1c479;0.0;0.0;0;0;
0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;16.36;0x86b775bd7ec454e11f609130cc0c6d27b9d6bc6579ba2ec8fd08c76ec375779f, 0x7f87267adc2ad03db29a455e27b9799066681f82fb5dff417be503ec58e27360, 0x8670033273eeddb51e41c8a5d4b0a28e66c5db1bcd35f086c49cfc40d1c038b3, 0x575adbd333176a1d63c192db9f0c1b409b2c5667680984d15a1da5f9210c5213, 0x7d25e2cd90fda9cdb1a491f14eac9e6c298a4d0a4219ff85db61577252bad251, 0x26c459a041496635454a93cca419ea9ce5be396181f29c6ea61519241c661832, 0xd4f0c1106d4da7c15a18ed1f2897983e4fabf6409a44449807b8b31924d0cc75, 0x3a6ae02d5f329ec67a574a4b5a0a9d745fcb41353fb67ab760b88cae7aba417e, 0x9f5589721e53e48e700636e0c948f7379360ccea4c08ae0aa275c7aa7e9d8b7c, 0x042dc4be9855ddc05aa4fe598da231825088fea1132d8c336249542b8e08e015, 0x9bcfed3dc3c554b23ea11c0b87aabfca0389433c283a3b3c2ba12589a0b681d6, 0x08ff852aedc7d6b86a3a49dc4714ad38660d28d78a901766f89e971857354926, 0x982cf0dd7f833e6f25621b111196717fd8685a5cfc36b3a12b2ccbc4fd01ed5b, 0x8a40012e4bd14dc1729394c5990021dd4e9be7fdfaf71ab90e9b19ac7027a781, 0x2cd7667ffd9f3d299c58797fc7cd6219a43052583086b281fa3deae7b3a5e00c, 0x7ec8d937ea0a2367bb79781a159aba6468392a2ed492c1ab84302c794b0a4e35, 0xc5954ba1fd6ede0ccd8ced5e00f9d19dad1e09b59a64e6916af445dbc6d7d5ef, 0x22f6169ba9237030ad954f465473c032ef4ed429420d781ff7b8be8941c6148f, 0xa6fec628fdd305cc65c4a8ef15d7c12dd3e2d9aa83424e05d3d6e221c30270cc, 0x17b9559ff350443dc36f83f8495e7d980e0f5649dec5ba32dac20a71adf511b1, 0x5519609c929b2aa98d2881a90a635d3d2a9ff9327df81bf91f64355e723e52c5, 0x0428e866cb42f449d10640be226d8dbcfd197d780347b3d46cb3eff114f54638, 0xfc33c4585a9904f2121387326a625bc21029235a906db9e73853af1e1a87dd1e, 0xd306e05f77dcda3882dfa950a11faeec5552806b4fd938dcb7556626c7948a81, 0x5d0140318e18015da93b27918280dc4c3b0224ea3fd0ec055685524132398d79, 0xc0db86adb0223e5986f1feb4f1297f083155d146351570775352de16daa0b686, 0x8eefcef87ce04f39e03f2d4232724d68e9b2db6919daa809196064ed8de1c479, 0xac44362fa2d1b0b67633ec7a785bcbaf0f883dc883757689de78598a7c57c908, 0xfcc9cb92851b2c55ec3d67e2580b26b4766ee81505169cfbe6be4e123e058227, 0x8c8d77f4f4cf0e31d44b80ccf37fd56f1001842e5b4c72d3a84a73e11e2a5567, 0x9293c4cc6d85f2f52aebdf5c57786711d1db9dfb77e524871ab0afb811849ca1, 0x0edb11517ce8ae3ffbc1ebf43e0bf6161ca90a0e28b60d44d156ced66ce966f5, 0x5006825923793dc2c4dabfdd1ced2b1cfb59e1d48603d2e6c49ff15dd5e903de, 0x74f553d51225d94b4f266decb7b9d26d5de913bbc65d1d1e3e805bf49d86b16e, 0x47d3cba92d88369c9b0b441f084392fb4e2249bf09d79da369cc02b034bfeea6, 0x5280fb2785a85e8557199eda012999f2a3a396514b08466502fa20737126b659, 0x53f2591e4cd92694e5c0ae953fe7cf7a4877175b1c19dd19715e09ce7e070cde, 0xf681ea395ba24bc68a1d48f2cd72f65dbc3234f18513e597ab97f05fd04d83fd, 0x04e19b1fd2ad12f09f4a9ffb7c837965f402a604953e4df291ab7ba51a06bb40, 0x2457ae3f7d250c2bac86dad5b34ffda74d4c94bbd40ab960e37cea0173c5c1dc, 0x3f2f9bd621ca16f7de1a3b4ed6363a950de14016445b0c554b889775aef531c6, 0x6d568587960b40805675f917905d9a753cfd67389d10a4224f3b937b4904f9fc, 0xe2c230b18a0776a72156a87ea0bba1c0972c9b3315ced3c04206e6f8d00fee72, 0x0565cd3c3a04c451bbe729e06d206321ab1fb13dbb1d73a4baeebd0f9e1a9a04, 0x5eff7167e3657e76237aeae72b70b52d1a226641c2c63fbc985d5029ce3681a7, 0x0d525fac0b886271ca05c75f93a17ea49838ad2764669ce83950deeb69db7881, 0xc9cb3284b888f7cb9101a2b4ba179c028dd112926aadf1494f89a1d9b0fd73e6, 0xc16dbe9515af4d25c70cc54c9a92c6c9d00ea321065ce7d2b648eb3fd8a5eec0, 0x471e681bdaf8782b57c7292850c46b8f7dd07f1c2bf63944afab6ef31c6e8754, 0x2c30ea6a2a17877e902c6cf6ab25c0290646e06cc1538dc696cfbdc8c6e53fab, 0x442475b23579f01cb078929b84c99b7fe5dbbc97bff3deda7b890f6bf4e54a16, 0x3997ccf6ff11ba460809786410688ebbca5553e4f736ff7db0cd847aed531a08, 0xb1dd0c35dcaed8e2433d1eca9cd44ece5088fc9f47a27e43b7f542bb5feb842c, 0xa0fb51870795326badcfeaab3cf52b9b12b30360152cfba26b045ce7db4cb232, 0xcca4f419f7af0bf2bf8c3b797e8a6743cf97824ac3865a5d7bc8057de0fb29f0, 0x170de102fb59b2345713655543c092ae3acf50192305b029d9c1ad705167b979, 0x6674559ab86db5036923d21e5d2beaf33d03a4df3a7669b6f2b3c375be4f97aa, 0x53ae34566714dab9fee0264f9b2a5ef69beba1f2b9d61ab5b6fd6aa81d3ca0cb, 0xe8c7c6f68bc2b5b70d24c772aa0c457e2147a4b3dee35e7bf5af39cd9977d72c, 0x2deb31824623ad2d8649ce18d134ea65248861d321d97e774b7f41403e04e224, 0x5b2a04d157fadde847f0552020dbdc573ff9c5c614ec0482e73d37debc2ff74b, 0x80f00be1692ebca0d0bdd681c471d4f77ed3ba766f04c31959c6b1325af0be19, 0x72dc0098854938bf325a2e3f98cb3cf8a965ba097aa8864ddc840c96ccbe7765, 0xfa6c0e735d14bc70b68a1746fc41c7f953b58e72b60c4a9a42d25678f6f163e0, 0xa6ab5e0d2d6782ebec3ef5c2115e14804018490277643708dbaf93d0e0966c75, 0x56c140cd62d316246ad633e37baaecd3ce6e3f0002dde6ee1716ce2a7a2a52bb, 0xd4aee591aefa7abc0211356a014c09420d3284a144d7bcf400dd6359ca9c4d85, 0x84ab404811275687f42d6336ab0a656613f4edc082045ad8a9e1ffe5f3120974, 0x1b4d3f4b9dd7528898f89beaa72d99ee998897c2a2d5cf6998414205ed4e8250, 0x436a890e47e1264333a70ab86ab162a09de0c2922ea8795f66baf3e5a5f6b17d;0.0;0.0;0;0;
0xf038b3445852993190d3c1071bb8f7546aadc1fa;0.0;0.0;1;1;3.0;3.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xecd4e0844bba7552f4e6f0b9b88a7ba0e66a7b5c;0.0;0.0;2;2;119.0;119.0;0.0;50;50;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x33b5629d0393f3ab334320e012ecf91e816cc2a4;0.0;0.1521;3;1;15.86;15.86;0.0;15;15;0;0.0;15.86;0.1521;0.0;0.0;0.0;0x2deb31824623ad2d8649ce18d134ea65248861d321d97e774b7f41403e04e224;0.0;0.0;0;0;
0x27291b970be79eb325348752957f05c9739e1737;0.0;0.0;1;1;9.96;9.96;0.0;9;9;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x1fb36220f92b1022ddec658ada94625d6b066649;0.0;0.0;2;2;20.25;20.25;0.0;19;19;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb8fe71a788b4bc22b58d1bcbd5f6099981947757;0.0;0.0;1;1;150.0;150.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd4b3867a834c5105b7b090365607d5b674d003cb;0.0;0.04779;1;1;5.02;5.02;0.0;5;5;0;0.0;5.02;0.04779;0.0;0.0;0.0;0xd092c1840c385d28da912dc8a6e8b552d139c28894de349794f4c69307de3b23;0.0;0.0;0;0;
0x5496766e6c5c9f06a88198e5e88aff3ee83e891b;0.32;0.0;1;0;0.32;0.0;0.32;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4adb2981e42241e268e0ef4711af9f0daee0e32e;0.0;0.0;3;1;13.0;13.0;0.0;13;13;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd9655eb871a5f657e2e5d2d07f3ca2d18b4cb78a;0.0;0.01913;1;1;2.05;2.05;0.0;2;2;0;0.0;2.05;0.01913;0.0;0.0;0.0;0x442475b23579f01cb078929b84c99b7fe5dbbc97bff3deda7b890f6bf4e54a16;0.0;0.0;0;0;
0x36642ebfc185ade3bbbfffb8325a3eca0e700bbe;0.0;0.0;2;1;20.99;20.99;0.0;20;20;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x69baf7802aa5aaafc781ee93ffdf029ed367c7e6;0.0;0.0;1;1;5.0;5.0;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xee82179fcf9cb8c76cd297e6780cfe06287a777f;1.0;-0.01195;26;15;576.5;575.5;0.95;570;570;0;0.9528;0.0;0.0;0.01195;0.0;0.0;0x3777ccf8906e5163e09a195c513cb629a07f8eea70592c04c286ee9c804af325;0.0;0.0;0;0;
0xa372bf6678b4d65e2e0be0a155d9b5c2bad99f68;0.0;0.0;1;1;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x532a5fc2bdc2ae343ac885d3f644da9e84acc388;1.0;0.0;1;0;1.0;0.0;1.0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x22f9dcf4647084d6c31b2765f6910cd85c178c18;0.0;0.0;2;2;37.5;37.5;0.0;37;37;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xeb4c5c24468c3e666d01257b76a73326411b7928;0.0;0.0;1;1;3.0;3.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x5e4497356dba3aa6b1e19de50cede95cb89f50e5;0.0;0.04753;1;1;3.87;3.87;0.0;3;3;0;0.0;3.87;0.04753;0.0;0.0;0.0;0x0d525fac0b886271ca05c75f93a17ea49838ad2764669ce83950deeb69db7881;0.0;0.0;0;0;
0x94866be528385546b658c85bdcc6f414a2fb5fd4;1.0;0.0;1;0;1.0;0.0;1.0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb83444086136d1f6caee5084783ad98b7bd7d08f;0.0;0.0;6;3;12.0;12.0;0.0;12;12;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
